,percents,count_won,starting_player
106,"[0.4489147341304886, 0.699986410255727, 0.44779758115849777, 0.5126497648334541, 0.4569154528669607, 0.6950225796648739, 0.454815911989695, 0.43743602538512716]",3,Republican
107,"[0.4571707761344123, 0.5595611091159024, 0.4376187481271959, 0.5249056204587077, 0.4663617153035362, 0.5105362767586654, 0.6881590036129599, 0.49722529492828405]",4,Republican
108,"[0.45184513953898997, 0.5106932214722681, 0.4456575634132825, 0.5639381263557667, 0.4278989196006625, 0.5354909516314802, 0.7015767541690834, 0.4975863077823289]",4,Republican
109,"[0.45091936302315133, 0.5440236825136292, 0.4621058636086469, 0.6395665360885996, 0.4175458598260615, 0.7088233588574616, 0.42959823245898887, 0.5056313235173151]",4,Republican
110,"[0.4542256801338906, 0.682830173101797, 0.4487341493806348, 0.7534885609155696, 0.45104615521300695, 0.3837840308353266, 0.506959612693613, 0.505569888602228]",4,Republican
111,"[0.4516666772507605, 0.5567963467432018, 0.431024909032709, 0.5536840710310098, 0.4599424436665798, 0.5414162529396394, 0.4851456908566428, 0.6619556604841448]",4,Republican
112,"[0.45473095066762614, 0.7083372578357737, 0.45014305921216397, 0.676750860279469, 0.4539368742845002, 0.45109594011638066, 0.4631975306646843, 0.49061461359294445]",2,Republican
113,"[0.6096759795238029, 0.45116484391029427, 0.5451561715500622, 0.449998577754179, 0.6997768921263896, 0.4491221101912051, 0.43915558162965984, 0.501741202346041]",4,Democrat
114,"[0.450804542789516, 0.6840632464386949, 0.4574178757615728, 0.5200196093784576, 0.46264487133067367, 0.5335723363602567, 0.46996983863182074, 0.5687934632030168]",4,Republican
115,"[0.6981009603381988, 0.4577602393151513, 0.5242828909941697, 0.43402314091332417, 0.7213923983957018, 0.43577381323331954, 0.43219089311057135, 0.4830228704010607]",3,Democrat
116,"[0.46203763789746916, 0.5460838709015763, 0.4746850956411571, 0.5261677301298732, 0.47579988771174475, 0.5409254642792506, 0.6402779989603584, 0.49275954423714197]",4,Republican
117,"[0.587450844406407, 0.4474830001664767, 0.6367369226402755, 0.47329123011192037, 0.6905346260911357, 0.45929844186975627, 0.3629475797483876, 0.49414913399213684]",3,Democrat
118,"[0.709217328814141, 0.4569529343697331, 0.7351882375729578, 0.4666433067614411, 0.4206842490025161, 0.4524174713862157, 0.4458686183597093, 0.4799322439218812]",2,Democrat
119,"[0.4498775770909478, 0.523559159591895, 0.4623129364550202, 0.5994388552924733, 0.41561471127651983, 0.5203214955877141, 0.4816533932672106, 0.6930937000669188]",4,Republican
120,"[0.5569939600538387, 0.449074103545079, 0.583376338536963, 0.43088465244104684, 0.6220681641632232, 0.3997823923096007, 0.6295632822005246, 0.4999557935065573]",4,Democrat
121,"[0.5187136232317356, 0.44661429178713863, 0.7129421849301704, 0.44904323890933656, 0.5118115163931727, 0.4663810457170101, 0.7086516414374667, 0.3536527466456423]",4,Democrat
122,"[0.4590936754349527, 0.6853890323713047, 0.4496311801911348, 0.7122089252124278, 0.4461453396524487, 0.449418430390517, 0.4579705177564184, 0.49561991305200537]",2,Republican
123,"[0.5562256723423316, 0.44644636994436854, 0.6696611319366189, 0.4470660412326333, 0.7000635767663398, 0.3715634087225977, 0.49294019124778465, 0.49957948412304226]",3,Democrat
124,"[0.6692988813087771, 0.4505414404415514, 0.5605253945082601, 0.4372259371641095, 0.7137792303006649, 0.46947662609882523, 0.39503424952982386, 0.49305924093896336]",3,Democrat
125,"[0.45823363828289937, 0.557479038846351, 0.48029453520094734, 0.554363428153205, 0.42292919892674286, 0.6197911476912653, 0.3969137867131919, 0.668784270083912]",4,Republican
126,"[0.4465572012926295, 0.6980454053358773, 0.45130965746435986, 0.7347678128582994, 0.43810721188341534, 0.4121124555662798, 0.49801999818625786, 0.49358115705388306]",2,Republican
127,"[0.5231067751503718, 0.4430959920559191, 0.6358293049562556, 0.45767310409797457, 0.570487111274195, 0.5110526810598686, 0.5069361870788743, 0.5069591877101602]",6,Democrat
128,"[0.4600342214617453, 0.5749356378059822, 0.4435425981087604, 0.6271783004742049, 0.4440911871145318, 0.6897840156396238, 0.4648036594401314, 0.4771701570767691]",3,Republican
129,"[0.4420526272645299, 0.5739143740245433, 0.461210448187085, 0.6430647900296462, 0.47745829010368673, 0.6960026108990367, 0.4562191223481546, 0.4323579725056092]",3,Republican
130,"[0.4601139601139601, 0.521823435998446, 0.4548151391413877, 0.5278070139823666, 0.4308959222145054, 0.5748522189595702, 0.48797107495480463, 0.6870327325592643]",4,Republican
131,"[0.5510926530830391, 0.4392899176147509, 0.5128215272420364, 0.4572931262457816, 0.6634331815459712, 0.4185895259910487, 0.725067798482597, 0.4147445933733023]",4,Democrat
132,"[0.43328275946488337, 0.5685731657003886, 0.4198496002533048, 0.645039637209215, 0.47903436472548755, 0.7042866888422344, 0.38330242461707537, 0.5032893461374417]",4,Republican
133,"[0.5146885363741811, 0.44521623324269893, 0.6997229435976823, 0.44555865939089123, 0.705188865124293, 0.43974595120594984, 0.43546260614859694, 0.479793165975338]",3,Democrat
134,"[0.6966762706130155, 0.4548764724601031, 0.6912544185790949, 0.446361960975548, 0.4397144351197612, 0.46092358227537933, 0.4768554535553135, 0.5005336388293237]",3,Democrat
135,"[0.44959811814172906, 0.7035648151947068, 0.4602565595523385, 0.5327824578707757, 0.45821865058346034, 0.573591153875603, 0.4716660925406813, 0.4897326540433794]",3,Republican
136,"[0.44512675519410383, 0.5328232527703272, 0.4680238334913328, 0.6382336395472472, 0.35305631414350525, 0.5586434937133078, 0.6952012481326042, 0.49818770162027115]",4,Republican
137,"[0.4458431975099411, 0.5827776238416305, 0.45348371361082535, 0.5404497564088316, 0.44594924353343096, 0.6710559937311551, 0.46640884627826956, 0.5428400716988647]",4,Republican
138,"[0.6048882372899294, 0.44754133107248834, 0.6179043471072967, 0.46044180755162584, 0.510329056367279, 0.4768947156699091, 0.7000585330291018, 0.36957155348294957]",4,Democrat
139,"[0.6845843748398595, 0.4452552153258288, 0.5125420762743683, 0.4484686504545101, 0.659843707156567, 0.36773108065477234, 0.5577770045235373, 0.4991389244152917]",4,Democrat
140,"[0.6942107437118198, 0.44878175669817044, 0.5129258611040118, 0.4603667924863731, 0.7574516905495692, 0.4344314108830238, 0.3926396887849816, 0.4800267904128594]",3,Democrat
141,"[0.5149124807374699, 0.446666030716398, 0.5489657003704568, 0.4420476122815402, 0.5128630159513238, 0.47049173499434477, 0.7017221873724522, 0.501747572815534]",5,Democrat
142,"[0.5452280196764978, 0.4665104160014305, 0.5780915383384461, 0.44430592060870516, 0.5641660085987541, 0.4240696306459273, 0.6364928193499622, 0.5038824347135339]",5,Democrat
143,"[0.5364014616803146, 0.4513175510618453, 0.6685458714942955, 0.43499554067374946, 0.7448419458640924, 0.47383186934304133, 0.40888104291146116, 0.47700057915120375]",3,Democrat
144,"[0.7018698747167871, 0.44716391274356554, 0.5259668584995384, 0.4543896997244651, 0.6344836837814689, 0.4711699323937206, 0.40395243248781676, 0.5091210057902638]",4,Democrat
145,"[0.5864044730913718, 0.4456760095995239, 0.5943062723704491, 0.4477597385234376, 0.5971313861901989, 0.48703016430965423, 0.6322504039781807, 0.38435603308883837]",4,Democrat
146,"[0.45451278672815476, 0.5240641711229946, 0.44884601693855364, 0.6715022554993927, 0.45637313152792547, 0.6502547058711539, 0.47236388156042763, 0.4839750818797234]",3,Republican
147,"[0.5539708802117803, 0.458031788535719, 0.5646199897294522, 0.44579759481491127, 0.5259695247217776, 0.42888389465687515, 0.6743781846751242, 0.49698431048720065]",4,Democrat
148,"[0.4386190085156184, 0.5262684556185723, 0.44458228090929436, 0.6624550706500386, 0.45826069988291923, 0.6996086235842204, 0.4357317045815054, 0.4863609397588974]",3,Republican
149,"[0.45979091274628064, 0.5410241350579815, 0.44888095361091024, 0.5134223831761703, 0.42962903767161603, 0.6211933578127847, 0.4143304696079065, 0.699141385837096]",4,Republican
150,"[0.4318103012237912, 0.6508607367225674, 0.46452932930599666, 0.5720214962961686, 0.459470330801905, 0.6277263085374476, 0.47880483119579703, 0.48299468917445115]",3,Republican
151,"[0.4516221273999892, 0.5174297220545601, 0.44430078297102804, 0.6838488165456215, 0.44865402190120407, 0.6898726262572128, 0.4366578306138407, 0.49949620432200365]",3,Republican
152,"[0.4523910201578412, 0.701028849720211, 0.44684058298710233, 0.7088793172442395, 0.45253337919788006, 0.39617842415084836, 0.505861425317122, 0.49689997562148736]",3,Republican
153,"[0.6345514017379585, 0.44080288937897527, 0.6979932371853709, 0.4645264837288988, 0.4041151355694547, 0.4889036529693386, 0.5117827779730073, 0.504990931685363]",4,Democrat
154,"[0.45038908630583274, 0.6062326121737712, 0.4530846320194436, 0.559406600060551, 0.4679827255339395, 0.6497024223861896, 0.4777762035817314, 0.49575028431196505]",3,Republican
155,"[0.4484244698687923, 0.5113640664347371, 0.4491800335936198, 0.672231968998824, 0.4661767072581943, 0.7358159382022047, 0.40519554473064434, 0.494922031187525]",3,Republican
156,"[0.4640588762596859, 0.6825502149235739, 0.4532020946633157, 0.5313068286640487, 0.4473640423997834, 0.6760268704916659, 0.4253057552767176, 0.4786788654478797]",3,Republican
157,"[0.45632060522414764, 0.7105433778358898, 0.43683327612003137, 0.5689277826116057, 0.4519096543193388, 0.5244186433851474, 0.48046443474868794, 0.5043711007983168]",4,Republican
158,"[0.45088442059112555, 0.7053442979631765, 0.4648889464901907, 0.5118347382730597, 0.46532266305597425, 0.7004018739944291, 0.4337329282824183, 0.4307780983165919]",3,Republican
159,"[0.5513409448555262, 0.440344613670604, 0.5368411257536524, 0.4441933841599467, 0.6244367237080545, 0.44260966858289286, 0.6382195180529981, 0.4757770702727541]",4,Democrat
160,"[0.4433246696432018, 0.5309878504867438, 0.463209563399798, 0.6421585171585171, 0.4783645634121189, 0.7056610693280767, 0.3995329591773802, 0.49194642251610715]",3,Republican
161,"[0.4621437469809066, 0.5118660904981871, 0.4385153343804249, 0.6312600811812042, 0.47501579069317174, 0.5240966682308775, 0.6184518160756225, 0.495159727365567]",4,Republican
162,"[0.5591072812798665, 0.45713600060872644, 0.6422904962304179, 0.44458217228761543, 0.6552566127737774, 0.4631839712350901, 0.46597640723169637, 0.4747867032833995]",3,Democrat
163,"[0.45494046960336937, 0.5214622384481256, 0.4516088304178477, 0.684399465745976, 0.4170323309679024, 0.7512780101059687, 0.39081895958691215, 0.5153916311220221]",4,Republican
164,"[0.5488047720614916, 0.4547589653049458, 0.6454571036515493, 0.4608771117422096, 0.5502674134101766, 0.44836282573800706, 0.5682291060068558, 0.4748836910835178]",4,Democrat
165,"[0.45061491594268305, 0.5253350966637278, 0.4576356356165342, 0.5369342516696496, 0.3736536394267974, 0.6397782462715702, 0.6661713843696698, 0.5040638120330887]",5,Republican
166,"[0.4492109727601549, 0.6537261602529071, 0.44802307682521914, 0.7100021857457391, 0.45776296553768775, 0.4585926386913229, 0.46741794685519544, 0.4970243403018594]",2,Republican
167,"[0.4655582784745247, 0.5405317779858339, 0.4463874654239138, 0.5460269865067466, 0.4178854200693764, 0.561085685803616, 0.6797125116999418, 0.4927933793614019]",4,Republican
168,"[0.5598660257280959, 0.44910769032174785, 0.6680917204037765, 0.45059826883910387, 0.690980347236995, 0.4519391988642622, 0.3888225549338918, 0.495775692181616]",3,Democrat
169,"[0.4546526795285587, 0.6953390263720062, 0.43363621034062316, 0.744337670125862, 0.46512275446227114, 0.3984305087079232, 0.4805432769798055, 0.49887042969911155]",2,Republican
170,"[0.5449325254750758, 0.4535369744328092, 0.6101315472996726, 0.44845563486304807, 0.7001607760266275, 0.4316813429711159, 0.47041214146477306, 0.4722068579491069]",3,Democrat
171,"[0.45347686296327444, 0.5637755577218003, 0.46343719763537594, 0.5545977279004025, 0.47038768442285006, 0.535539664647034, 0.4822343065308062, 0.6310475306297563]",4,Republican
172,"[0.46028920738480844, 0.6972702427173937, 0.46224005374810645, 0.6495017763961364, 0.46621551339080847, 0.42014443032208537, 0.485117862841539, 0.5088556996516844]",3,Republican
173,"[0.5331554743025587, 0.4485521017877275, 0.6841362348286372, 0.4469345947797316, 0.7209454247253168, 0.41907737473601153, 0.40995662659440824, 0.5051701188766712]",4,Democrat
174,"[0.5349196717962478, 0.4477657935285054, 0.6163356133278372, 0.44064132418654417, 0.6598956104575848, 0.4600573032582749, 0.49800433569139846, 0.5061184561395238]",4,Democrat
175,"[0.5622207470954721, 0.4336599546365276, 0.5477064502244359, 0.4517391829751509, 0.5579324842339557, 0.47163459674605535, 0.6302312008188667, 0.5000310852685277]",5,Democrat
176,"[0.5540813861783768, 0.4415286294371365, 0.5202404427394968, 0.43833693269359186, 0.6112544354478398, 0.47124493657305966, 0.6245510180435446, 0.5022962335301842]",5,Democrat
177,"[0.4584246577341431, 0.6839162303664922, 0.45219119643203415, 0.6637680856565952, 0.46923724835882696, 0.4282255143091384, 0.5041741483042198, 0.4942572866828119]",3,Republican
178,"[0.4390342065066518, 0.5223354079232878, 0.43354416720620215, 0.5115445381451942, 0.43477179334763394, 0.6146271253132313, 0.47764912984667957, 0.7070875842575658]",4,Republican
179,"[0.45843058376595375, 0.7135353037350144, 0.46408175629354464, 0.5115419983875844, 0.4540718635731988, 0.6884384405482193, 0.40068828223530545, 0.49151157247511845]",3,Republican
180,"[0.7053931044471803, 0.44710856310158376, 0.674080676882154, 0.4518645171281474, 0.45677848235543717, 0.4596368674952669, 0.4686539309613135, 0.49867752248211783]",2,Democrat
181,"[0.5391461966814597, 0.4348163208532727, 0.672455903192733, 0.44944610097195525, 0.5161514930520036, 0.44684179503926846, 0.6738052936814081, 0.4184889138572205]",4,Democrat
182,"[0.4552621206148995, 0.5631824613424582, 0.4440098345999106, 0.536598624497624, 0.4759442098759075, 0.5671191781152667, 0.6284541439334892, 0.49551682860879803]",4,Republican
183,"[0.4499475401816461, 0.5304416381873246, 0.44858360068814807, 0.5755890010388478, 0.4602780820870806, 0.6933552132740767, 0.48635098946764127, 0.5044031150395952]",4,Republican
184,"[0.5161116376899452, 0.46814475188219595, 0.7160749602304485, 0.4541929353757656, 0.7319206939281289, 0.41981495252071255, 0.4008560795111064, 0.4553127126487937]",3,Democrat
185,"[0.45320563439352285, 0.6186083219482431, 0.4567090131931748, 0.5758664976716344, 0.4627854938774978, 0.5809913944740617, 0.4144274890619998, 0.6047905828329856]",4,Republican
186,"[0.4462153559975117, 0.5306272681928416, 0.4612659901115578, 0.660004172337403, 0.467129235320863, 0.7058943570571478, 0.48497403804201206, 0.39369347768617396]",3,Republican
187,"[0.52592149431351, 0.4689250602708926, 0.6559693088884225, 0.46291276140105586, 0.7431321097689692, 0.42870674143677917, 0.510249268139962, 0.400966603249617]",4,Democrat
188,"[0.5279346028187497, 0.4674765633688563, 0.6989713120800418, 0.47588599783782404, 0.736085659221154, 0.4682647238801906, 0.3944285928818141, 0.4070831050932183]",3,Democrat
189,"[0.5700123600304334, 0.45316267913392777, 0.5537858886896452, 0.4457737602610931, 0.5932983299104894, 0.4447507152780862, 0.6325887395911567, 0.4796788095813858]",4,Democrat
190,"[0.5484986740327681, 0.45530248383369615, 0.5313816385507112, 0.44812216393653653, 0.6209184629803186, 0.4595827900912647, 0.6351477725707778, 0.44296637380243714]",4,Democrat
191,"[0.5454619187785351, 0.4603439014720364, 0.5272416001254591, 0.45914643048323517, 0.6148895032843567, 0.42857892751103166, 0.7080500139348498, 0.39339736373090056]",4,Democrat
192,"[0.46658295554613355, 0.5625686538282128, 0.4469239775160253, 0.6636830725594588, 0.44025633913654866, 0.6971105111904554, 0.40192118577638425, 0.4984672571550165]",3,Republican
193,"[0.45674542807335977, 0.5236185558883809, 0.46634934197102634, 0.6957829384089884, 0.44558324006989847, 0.5103095065398537, 0.38728505264507446, 0.6734468006612226]",4,Republican
194,"[0.4711562081850997, 0.5915031089154691, 0.44252123724106995, 0.6367389453418729, 0.44297708902355054, 0.6482093027389225, 0.4607603140329882, 0.4773718462122121]",3,Republican
195,"[0.47348664679035557, 0.5967315336081682, 0.44534291704103024, 0.5345381646270309, 0.43391350492512615, 0.5674182978962763, 0.6134548780304961, 0.49649127452797714]",4,Republican
196,"[0.4433667232396121, 0.578201246531885, 0.4546751214160092, 0.5192374588964223, 0.4478880682623771, 0.6322916237941614, 0.4013635113736571, 0.6752686603846455]",4,Republican
197,"[0.7018068678414577, 0.43644627645312495, 0.7130346197012863, 0.45351584081080565, 0.5166838469570805, 0.46218903090941005, 0.39970065162671436, 0.47780559167750325]",3,Democrat
198,"[0.5187230504087285, 0.461181404924332, 0.6996669817573368, 0.43890307793058286, 0.7252379484762232, 0.46303519107778585, 0.39709194929730796, 0.47015352851198833]",3,Democrat
199,"[0.5227686364818185, 0.46074975761447245, 0.5137573326928708, 0.4491453296863935, 0.6137296672446536, 0.46071880826476785, 0.7057949558644763, 0.40124815598319513]",4,Democrat
200,"[0.4493412474581003, 0.69432648511786, 0.46014803370169044, 0.5995620363611672, 0.424322741797841, 0.530051555577404, 0.4996466407424899, 0.4901266055769559]",3,Republican
201,"[0.4509435278407977, 0.5167519605856947, 0.4518169064713873, 0.563384534411834, 0.4773742802793346, 0.5441374575788192, 0.595985566540493, 0.5656752401128108]",5,Republican
